FID,SR_01_1,SR_01_2,SR_01_3,SR_01_4,SR_01_5,SR_01_6,SR_01_7,SR_02_1,SR_02_2,SR_02_3,SR_02_4,SR_02_5,SR_02_6,SR_02_7,SR_03_1,SR_03_2,SR_03_3,SR_03_4,SR_03_5,SR_03_6,SR_03_7,SR_04_1,SR_04_2,SR_04_3,SR_04_4,SR_04_5,SR_04_6,SR_04_7,SR_05_1,SR_05_2,SR_05_3,SR_05_4,SR_05_5,SR_05_6,SR_05_7,SR_06_1,SR_06_2,SR_06_3,SR_06_4,SR_06_5,SR_06_6,SR_06_7,SR_07_1,SR_07_2,SR_07_3,SR_07_4,SR_07_5,SR_07_6,SR_07_7,SR_08_1,SR_08_2,SR_08_3,SR_08_4,SR_08_5,SR_08_6,SR_08_7,SR_09_1,SR_09_2,SR_09_3,SR_09_4,SR_09_5,SR_09_6,SR_09_7,SR_10_1,SR_10_2,SR_10_3,SR_10_4,SR_10_5,SR_10_6,SR_10_7,SR_11_1,SR_11_2,SR_11_3,SR_11_4,SR_11_5,SR_11_6,SR_11_7,SR_12_1,SR_12_2,SR_12_3,SR_12_4,SR_12_5,SR_12_6,SR_12_7,L
1404,0.18764919,0.188810587,0.188461393,0.218967199,0.249192908,0.054825462,0.049163021,0.188850254,0.194750592,0.195927978,0.219609275,0.241781965,0.056948721,0.048672497,0.0397075,0.051313139,0.080371045,0.115555696,0.161609232,0.101391926,0.079665639,0.018390523,0.027641397,0.043483958,0.061119772,0.093865238,0.109313197,0.080986284,0.10374029,0.102752209,0.106116802,0.111698031,0.135140181,0.065738484,0.066684991,0.020608429,0.024034416,0.03477221,0.039578315,0.083598137,0.102542445,0.085230231,0.060908079,0.057043374,0.06438075,0.058821917,0.17534326,0.063070342,0.043912444,0.006215058,0.015668662,0.03887099,0.035586335,0.144979417,0.059512619,0.039124884,0.008351744,0.011539825,0.023269534,0.024780756,0.099167615,0.070405819,0.042374358,0.014658838,0.027890814,0.049810871,0.066738084,0.107631214,0.111122444,0.082577437,0.015558025,0.025016105,0.041241743,0.059960295,0.095563836,0.106146224,0.074748255,0.335490465,0.341462433,0.324846685,0.336913437,0.324513495,0.071293488,0.079274245,3
1079,0.637687027,0.652768612,0.628998876,0.651037395,0.62885648,0.068106443,0.081589997,0.582878351,0.593937576,0.561281681,0.585067332,0.560908258,0.065077171,0.072070725,0.364076734,0.388911068,0.404794425,0.441464752,0.458385795,0.122497164,0.11365439,0.036660288,0.046777092,0.067461565,0.098693773,0.145298332,0.186369285,0.154449716,0.123808004,0.122189172,0.142078996,0.149780214,0.195170507,0.099930666,0.100443989,0.025740555,0.033682551,0.056757502,0.063553661,0.160043821,0.163940281,0.128127337,0.233000711,0.236995563,0.251912147,0.250223666,0.435462445,0.237141609,0.181840941,0.004761722,0.020686667,0.061060946,0.052756559,0.276442796,0.09508273,0.059486724,0.009568722,0.01460061,0.035543997,0.03246339,0.192641109,0.104347162,0.055100165,0.005908778,0.022028666,0.04708606,0.062179279,0.109243385,0.098379664,0.070042439,0.020583389,0.030693002,0.049625833,0.069056109,0.116600543,0.147748262,0.112430945,0.682296991,0.70212692,0.680152535,0.709203601,0.693192482,0.082705893,0.108699501,5
914,0.497187912,0.505555391,0.48256138,0.504036069,0.492497951,0.054302335,0.064448096,0.434369594,0.438823909,0.413544029,0.433098704,0.422448844,0.056875709,0.059334584,0.047016516,0.060492646,0.096487835,0.138999805,0.205080837,0.157266736,0.131525099,0.026314918,0.037075672,0.055478204,0.076444685,0.122511834,0.164214402,0.130338132,0.202967793,0.19981955,0.193570703,0.195894197,0.215308696,0.085386373,0.091953948,0.037370518,0.043173693,0.059742406,0.072592564,0.12990661,0.18402639,0.163055196,0.010361305,0.013861381,0.048044879,0.02047601,0.251525432,0.083993658,0.051324431,0.005784545,0.023292182,0.060352691,0.052399408,0.25322929,0.092586301,0.0569227,0.008387007,0.0122902,0.029330067,0.027522471,0.171098024,0.092736803,0.047630958,-0.001543963,0.0084447,0.023331342,0.030995198,0.053961243,0.0414441,0.031950362,0.025466029,0.029642237,0.039596103,0.050745226,0.08104644,0.123420186,0.110608838,0.532235742,0.546234608,0.529210746,0.55194211,0.536622524,0.046610832,0.064835891,4
362,0.44949168,0.458196491,0.437100172,0.45481208,0.437995315,0.043021724,0.057703007,0.391982079,0.39842689,0.379994124,0.393065453,0.379025757,0.047577586,0.05324465,0.182615399,0.196245939,0.2091524,0.235640034,0.257760555,0.074475348,0.067229241,0.024165466,0.03366594,0.048128936,0.064803779,0.101668984,0.126065224,0.098848104,0.256713808,0.252134055,0.239037231,0.235594943,0.243259713,0.087776445,0.098698333,0.005901664,0.009881762,0.019993242,0.01771931,0.036306906,0.017505765,0.012155292,0.081050694,0.079128034,0.094203562,0.090064727,0.239285335,0.09387248,0.073511697,0.012993462,0.022173982,0.059851531,0.05516284,0.22025457,0.074755177,0.06173284,0.007515675,0.013876647,0.035712019,0.039287265,0.16384007,0.076462239,0.043085035,-0.007692867,0.001431671,0.055362836,0.064965501,0.118769214,0.073680662,0.067484312,0.013458843,0.018749386,0.026347317,0.033891454,0.051178101,0.079051293,0.070250511,0.574966371,0.596405089,0.58332032,0.60542202,0.582482398,0.058787018,0.072978757,1
385,0.421983957,0.430227011,0.409966826,0.426386267,0.408701301,0.039662432,0.053583227,0.356204808,0.361670077,0.343553782,0.35586673,0.343807727,0.047180533,0.051707804,0.106417827,0.120233692,0.145330966,0.172337443,0.203858584,0.08185266,0.07081975,0.019012379,0.02827953,0.042107392,0.05695029,0.089582182,0.109379038,0.08454825,0.187282696,0.184166193,0.178629041,0.177002057,0.191355094,0.07828024,0.084378518,0.003269087,0.009763613,0.022453597,0.022512203,0.042419538,0.020735456,0.014334424,0.043310951,0.040533125,0.059915964,0.055696372,0.208815634,0.074142531,0.055478211,-0.010956371,-0.000419246,0.042510863,0.02841397,0.186578244,0.058588225,0.048661314,0.006798837,0.012915947,0.033755396,0.03618709,0.156073451,0.072484992,0.041641556,-0.025979498,-0.008232694,0.017374223,0.053082142,0.122652903,0.118500993,0.09254913,0.014789444,0.019263618,0.026260795,0.033502344,0.05059661,0.079892263,0.070213638,0.510435164,0.529003263,0.515580058,0.537101924,0.51606077,0.053706054,0.067984089,2
425,0.56076777,0.573726237,0.552421093,0.576236546,0.556133211,0.050921585,0.069235608,0.529802203,0.542446315,0.522549212,0.540544331,0.518539667,0.053691231,0.062640838,0.295278937,0.31788078,0.328848809,0.364221901,0.385237545,0.08934661,0.079868726,0.033586334,0.050521515,0.075348541,0.103573941,0.159283265,0.178268626,0.130944401,0.294944257,0.289328247,0.275293857,0.271880835,0.284644961,0.097527206,0.110250324,0.011123958,0.016007937,0.0290676,0.028019326,0.0693563,0.037508048,0.026056401,0.091901176,0.088843428,0.107542343,0.102113165,0.26894027,0.104695544,0.08323627,0.100598484,0.100737408,0.123437122,0.123662576,0.290792435,0.110024437,0.095602214,0.010440388,0.017710755,0.042735208,0.045511726,0.187355533,0.097255372,0.056642897,-0.056226376,-0.023066072,0.042009078,0.052567225,0.131220505,0.076490149,0.073231183,0.018485337,0.026723117,0.038320586,0.050307967,0.076920435,0.108482152,0.090102315,0.690793812,0.71565038,0.69835937,0.725563049,0.698900759,0.077405944,0.091618098,1
125,0.474858999,0.484295547,0.462891608,0.478582978,0.456929684,0.043357104,0.059035417,0.441291183,0.448938608,0.42812714,0.438901871,0.41680038,0.042719938,0.051630467,0.232843891,0.246548221,0.254204661,0.277183115,0.285677761,0.059740737,0.057197459,0.019536657,0.030462041,0.046900779,0.063496716,0.098636277,0.11931771,0.092886657,0.279772371,0.274641961,0.260694981,0.257028997,0.263996422,0.083423436,0.093716502,0.004118878,0.0093609,0.021780718,0.019488841,0.041792329,0.019388903,0.012175943,0.069831893,0.067189552,0.083025254,0.078531034,0.229416221,0.080997795,0.063191123,-0.057206724,-0.038924769,0.023393711,0.008628654,0.205219194,0.064322926,0.048765536,0.006912293,0.013546497,0.034954559,0.039010078,0.155266061,0.071720608,0.04100829,0.230607241,0.235632733,0.234344065,0.241040677,0.260896862,0.087082379,0.095549889,0.010988992,0.018189497,0.028360758,0.03700887,0.056169543,0.080965444,0.071243592,0.512732506,0.5248456,0.501052439,0.515995741,0.489105076,0.031709369,0.050094839,3
1470,0.383785158,0.388181299,0.376485527,0.415455222,0.444729567,0.083240941,0.08159975,0.36967048,0.376221001,0.371268779,0.405205995,0.424810171,0.08527045,0.077042453,0.120349444,0.135674089,0.168833598,0.208032653,0.257680058,0.116668299,0.100118786,0.030332599,0.044961501,0.07022135,0.098262548,0.154170051,0.198722243,0.146210998,0.117243044,0.118464604,0.133730948,0.149001703,0.208066195,0.121057279,0.116585255,0.027686551,0.034515351,0.052668098,0.061306402,0.134984404,0.167578503,0.138402104,0.105655663,0.096781395,0.118512452,0.106241398,0.315385461,0.112716563,0.079941496,0.00630255,0.023959748,0.07145445,0.059978701,0.270455986,0.102060854,0.063796796,0.012811249,0.019068051,0.042942453,0.045526352,0.181242138,0.128979504,0.075522803,0.01299055,0.0299212,0.055262998,0.074817158,0.120153658,0.123188011,0.09346655,0.027925251,0.03630615,0.052450851,0.072155692,0.114244998,0.15459244,0.124035552,0.645087957,0.678587317,0.681126177,0.726125479,0.730904996,0.091301754,0.108320385,4
405,0.379594356,0.387786657,0.374361724,0.390234947,0.382117212,0.040630199,0.049422387,0.336623311,0.343246579,0.331069559,0.345481306,0.339909703,0.045972236,0.047395416,0.124016255,0.139423534,0.161356896,0.193460837,0.229470998,0.088434614,0.073345661,0.023127157,0.034670912,0.051954709,0.071558192,0.115368344,0.133947328,0.099089429,0.160179421,0.158645883,0.15127629,0.152806997,0.166686088,0.07324174,0.078359798,7.16571E-05,0.007439604,0.024955856,0.024542388,0.053003136,0.023673126,0.016441273,0.075387888,0.057541978,0.089732051,0.082216524,0.220001385,0.088154614,0.066460602,0.021013193,0.030290939,0.055573497,0.051787328,0.168027997,0.058218315,0.0420935,0.003805091,0.009139564,0.028522229,0.030896138,0.139503434,0.067494057,0.038078781,0.007464202,0.020267885,0.039663348,0.051621281,0.084750228,0.074156031,0.054410383,0.01406849,0.019577958,0.030308964,0.04003733,0.061903931,0.085360289,0.071893103,0.420436531,0.427862823,0.407325,0.41956389,0.403205723,0.056829765,0.074752569,6
55,0.350650877,0.358516574,0.342054248,0.357070506,0.339784861,0.040389884,0.048083927,0.327859759,0.332180887,0.308862388,0.321307421,0.302077144,0.034959607,0.038797803,0.22046788,0.230876669,0.230891466,0.246236935,0.246512368,0.053095315,0.051740132,0.015230168,0.023640681,0.036027119,0.049402725,0.07860525,0.099623121,0.077673696,0.196711764,0.192953542,0.181929216,0.179591969,0.182389528,0.062325679,0.068552822,0.000782262,0.004888705,0.013991964,0.012061649,0.023243269,0.009220969,0.006917926,0.005542846,0.008041474,0.023891252,0.010845852,0.122096434,0.035257217,0.023372337,1.06429E-06,0.008625078,0.029232763,0.026557496,0.128380388,0.043591343,0.027464224,0.005590672,0.010808148,0.028286753,0.030336956,0.123411767,0.061607625,0.036261577,0.155320421,0.15815109,0.1606161,0.168515936,0.180595353,0.076293737,0.076681301,0.009847253,0.013836816,0.01972363,0.02558521,0.039644741,0.061397478,0.054910149,0.358462244,0.365735769,0.346957624,0.356705129,0.335381508,0.020135315,0.033876956,3
184,0.442427158,0.45188874,0.433460474,0.448717892,0.427618951,0.039898001,0.053978495,0.405662,0.412673473,0.394253522,0.404722005,0.38490814,0.039929662,0.047068819,0.245962858,0.257952511,0.259457499,0.278432727,0.279052526,0.051728867,0.049461711,0.016585095,0.026956039,0.042043053,0.057524279,0.090439968,0.106863588,0.081189498,0.275704622,0.270886719,0.253713429,0.249718115,0.251416951,0.087330073,0.097624481,0.002256438,0.007331437,0.018297629,0.01598794,0.034428816,0.016282536,0.011305324,0.025796555,0.023697196,0.044009808,0.041509081,0.186385244,0.060201325,0.045686744,-0.005105351,0.003417505,0.047201868,0.040400166,0.189765677,0.064347044,0.044927634,0.007220037,0.013364611,0.033387166,0.036703721,0.146412671,0.072268911,0.041482382,0.197945431,0.200617492,0.200346202,0.207969517,0.221081212,0.079164766,0.084365226,0.010948601,0.017782001,0.027215455,0.036107041,0.05576637,0.076026455,0.065329805,0.463100284,0.474061549,0.452912658,0.466838866,0.442927271,0.028277215,0.045582898,3
786,0.522134244,0.529975951,0.506980777,0.525826573,0.505048871,0.054946247,0.065679178,0.496341765,0.506366134,0.473005861,0.49416253,0.467837423,0.055570055,0.060088556,0.340450823,0.358497739,0.364321589,0.392892063,0.398578703,0.084457472,0.080100276,0.028213855,0.043177653,0.06619519,0.092584819,0.149805754,0.169023186,0.122424111,0.271334767,0.266001165,0.254425228,0.252282828,0.26198864,0.092968039,0.102837875,0.004808223,0.010921624,0.026372151,0.02441988,0.055999864,0.025349928,0.016752975,0.008427535,0.013334213,0.043861315,0.021647925,0.234424993,0.069038853,0.042475905,0.002393504,0.014629462,0.048246395,0.044643961,0.213553146,0.07221131,0.044796318,0.007803859,0.014812161,0.039411936,0.042939268,0.178957731,0.087239988,0.049697697,0.042706657,0.058904804,0.08778622,0.100979961,0.146414638,0.087412953,0.07834518,0.019669026,0.025270937,0.034192558,0.044020772,0.06667804,0.105271131,0.093870603,0.560736954,0.570863426,0.544440269,0.561563551,0.53251344,0.028300723,0.053878911,2
909,0.495408177,0.493585736,0.469088048,0.494603246,0.475102186,0.057751704,0.065856539,0.439600468,0.438871056,0.414648622,0.435689867,0.423661113,0.057146858,0.06013944,0.128166422,0.139650837,0.164903015,0.198566467,0.237580404,0.113009974,0.099882789,0.029321926,0.039613467,0.059801809,0.081647933,0.127202138,0.170277581,0.140477359,0.276431441,0.268704534,0.259832621,0.256746829,0.263180435,0.104377881,0.114953384,0.033958942,0.043700878,0.068461806,0.085258938,0.149209425,0.196607798,0.168678209,0.004391377,0.010084811,0.04909841,0.02290201,0.283802271,0.097169392,0.049112484,0.004229083,0.015440769,0.047843639,0.039859049,0.249799073,0.094829433,0.052518152,0.010343577,0.014858695,0.032364439,0.034861181,0.173142731,0.106183931,0.057338517,0.00012002,0.009789298,0.025185607,0.033881314,0.056722842,0.04530995,0.033757046,0.023054874,0.030502409,0.047122538,0.063328601,0.096973993,0.136216685,0.11799968,0.519152582,0.524088442,0.496905327,0.526096761,0.502869487,0.060396578,0.067482434,4
1503,0.368743628,0.372240126,0.356957108,0.373277515,0.369971126,0.043386646,0.051311668,0.327908695,0.329967141,0.313760728,0.328247577,0.325024277,0.046611018,0.047506493,0.031518172,0.045374326,0.121749543,0.141706392,0.175525099,0.077578373,0.068314314,0.023665896,0.031805769,0.048565239,0.06605944,0.102708533,0.133573905,0.110678442,0.049673829,0.051222235,0.071967475,0.085924752,0.133334056,0.085312307,0.080116399,0.01949844,0.025746858,0.044261552,0.050901588,0.125617251,0.125906259,0.098548904,0.047894478,0.043030098,0.05748434,0.05088485,0.22160466,0.076111205,0.050103646,0.003731644,0.015002633,0.044423111,0.037462242,0.190426856,0.066809073,0.041518681,0.00883926,0.013082026,0.030731868,0.034479827,0.134898946,0.083057433,0.046490643,0.019993884,0.033812888,0.057852726,0.077095598,0.12526764,0.124970809,0.093072452,0.018339109,0.026849402,0.042530771,0.059855133,0.098400012,0.116860025,0.089497007,0.473315209,0.493326217,0.48827821,0.51331073,0.515612543,0.084206887,0.097207896,3
617,0.594117522,0.604938388,0.573695719,0.597701848,0.571808875,0.06670741,0.078275278,0.534727871,0.529126048,0.497974396,0.517142296,0.492554188,0.067289725,0.070255592,0.306278467,0.321024984,0.3292059,0.356953055,0.375080049,0.107594408,0.09871053,0.022505969,0.038351811,0.061659437,0.081259377,0.130663469,0.170772567,0.133568838,0.356834114,0.349089772,0.329986572,0.324986398,0.328452408,0.119963907,0.133426517,0.031514425,0.041732252,0.06216063,0.066013031,0.156796023,0.167236745,0.128212869,0.012374423,0.016915448,0.049149685,0.028550124,0.232961744,0.096719876,0.05595113,0.015358877,0.027736813,0.056124371,0.05270613,0.207014129,0.099906102,0.065214157,0.022379469,0.030178124,0.051640499,0.057313062,0.165330991,0.141638026,0.097554497,0.120332755,0.128956407,0.151342437,0.162697181,0.195299819,0.117539786,0.106998697,0.02539828,0.036749937,0.055270158,0.073809624,0.123819396,0.163465813,0.126379311,0.584282815,0.592964292,0.556636035,0.584962785,0.564896703,0.067174911,0.071840279,2
1148,0.306692988,0.311591268,0.29841873,0.305865228,0.290575683,0.023574254,0.034693286,0.285180569,0.289602399,0.27681911,0.282766849,0.268155128,0.026666436,0.032503217,0.003237329,0.006914237,0.026982749,0.041759279,0.12475653,0.020488629,0.026756829,0.018152976,0.021817056,0.029563148,0.038743339,0.061063338,0.092593022,0.081434377,0.002345185,0.008781966,0.031265389,0.032265596,0.058492407,0.033732947,0.035597082,0.020245584,0.024559505,0.035328034,0.043541256,0.073631831,0.107612997,0.093452744,0.015143305,0.011206673,0.030818451,0.025627093,0.160120472,0.064782083,0.045376901,0.014534906,0.021010313,0.037826933,0.034546148,0.11937809,0.041233823,0.029088655,0.004573333,0.006489253,0.014973885,0.011047761,0.097306199,0.050413195,0.024589725,0.014340105,0.026307467,0.038310234,0.04740306,0.071884908,0.066272505,0.048765741,0.012497284,0.014720837,0.019788345,0.025396839,0.040186677,0.06234888,0.053994209,0.27924031,0.279865205,0.260576814,0.267417431,0.257311523,0.039254144,0.052550819,4
1441,0.37065652,0.374727845,0.351626307,0.370457232,0.35820505,0.045685619,0.050110761,0.34268406,0.349413455,0.334089369,0.350367278,0.343967617,0.043287616,0.046207856,0.025560612,0.036967609,0.088535085,0.1424115,0.179401085,0.082892075,0.073569313,0.022771308,0.029881239,0.044598974,0.059817478,0.095801093,0.131891832,0.111956172,0.042115599,0.043986645,0.062873378,0.075580217,0.122653931,0.075789742,0.071369834,0.019748928,0.025003785,0.040479217,0.046024784,0.118012443,0.121966697,0.095154978,0.057717782,0.053556643,0.064967833,0.058764357,0.199108109,0.068819672,0.048658498,0.005956762,0.017761333,0.048338979,0.04467833,0.164338708,0.069756232,0.04585088,0.01224719,0.016937643,0.03120281,0.039157376,0.108985648,0.100552052,0.065226592,0.020548526,0.033580642,0.058618214,0.077214234,0.125773206,0.130608499,0.099003144,0.015801763,0.022331048,0.034749784,0.048776355,0.087247267,0.111552835,0.082406498,0.420452476,0.437822253,0.435688227,0.462998658,0.477909923,0.088235974,0.096432284,4
1206,0.491261035,0.497446507,0.474627912,0.4890517,0.470185608,0.046848383,0.063803658,0.443009913,0.446950525,0.424178123,0.434604019,0.416968286,0.047955092,0.055680986,0.065918058,0.076815873,0.124961227,0.166849732,0.222882241,0.102615982,0.090785936,0.027390055,0.03560074,0.04926898,0.065065891,0.101594776,0.147277594,0.122694306,0.041879356,0.04282812,0.065680161,0.078148194,0.122270286,0.077737778,0.075899944,0.031767122,0.034444906,0.043759454,0.049277436,0.096081562,0.137966454,0.114858851,0.025489431,0.019143866,0.046352688,0.037448224,0.291354626,0.099648423,0.060324661,0.001801057,0.014672925,0.047929011,0.039886788,0.224418491,0.074133597,0.045708183,0.008397381,0.013470297,0.051765244,0.046630528,0.204223365,0.106601894,0.055032056,0.01486919,0.024978463,0.042974222,0.061316457,0.109322868,0.117101558,0.081256874,0.020891327,0.031432632,0.049624067,0.070214815,0.116404511,0.151165023,0.114483871,0.607188523,0.624878645,0.607919037,0.632153153,0.61409241,0.090945549,0.111374669,4
1270,0.601771533,0.610994995,0.589836478,0.626118124,0.624451637,0.079339333,0.090102829,0.534818232,0.543046117,0.530596018,0.561931372,0.563524485,0.089567505,0.087970667,0.128043666,0.15169917,0.196676329,0.258195668,0.333956331,0.188811347,0.156891167,0.04283217,0.0584375,0.086214334,0.116506495,0.175063163,0.231014669,0.186268494,0.190800488,0.188111007,0.197552666,0.210791171,0.262084156,0.146937996,0.146261498,0.049050827,0.053977001,0.072092168,0.083026171,0.160325006,0.21365118,0.181932673,0.249628514,0.249148145,0.259721011,0.254595011,0.457242519,0.222518981,0.172784343,0.004257001,0.023352999,0.075870663,0.06484317,0.302158982,0.114731833,0.072466165,0.015308335,0.021510502,0.051500164,0.043955997,0.240515009,0.138627514,0.075335331,0.031714831,0.055936832,0.090189002,0.119395837,0.188441008,0.175580159,0.125214845,0.048755664,0.072860338,0.111607835,0.160818145,0.247325823,0.249547854,0.170771345,0.708077312,0.729960084,0.706957102,0.746921897,0.735663474,0.128547832,0.145134002,5
